URL,name,Comments,comment_star,
https://www.healthgrades.com/physician/dr-charles-harootunian-398ks, Charles Harootunian ,A caring physician with excellent patient communication skills Dr Harootunian is a top notch clinician with modern skills ,5,
https://www.healthgrades.com/physician/dr-hana-karim-xsbtc, Hana Karim ,Where do I even begin I have been seeing this woman for years  and should have left a long time ago  For starters she never remembers me Any medical issues I've had she tells me to come back after I start exercising more  doesn't know the difference between birth controls has denied me birth control and has asked another family member of mine how much medication she should prescribe them Don't bother wasting your time find a doctor who is going to care about you ,1,
https://www.healthgrades.com/physician/dr-hana-karim-xsbtc, Hana Karim ,WORST RUN OFFICE I'VE EVER ENCOUNTERED Can't get a message through to the doctor Can't get regular prescriptions refilled in a timely manner  meds run out  Office Manager  Debbie  endangered my mother's health and is a NASTY RUDE woman who threatened to call the police on me when I showed up in person to demand an Rx refill that I'd requested 10 times via phone and my pharmacist had sent multiple refill requests for Inept office not equipped to handle anything beyond a hangnail ,1,
https://www.healthgrades.com/physician/dr-olivera-boskovska-38w5k, Olivera Boskovska ,Dr B is one of if not the best doctors I have seen She is very caring and listens to what you have to say She is very thorough and takes the time to go address all of your concerns and answers all of your questions She is non judge mental and welcomes your input ,5,
https://www.healthgrades.com/physician/dr-olivera-boskovska-38w5k, Olivera Boskovska ,She is well educated has a compassionate non judgemental demeanor and takes her time to thoroughly explain and answer questions ,5,
https://www.healthgrades.com/physician/dr-luba-tsypkin-2llp5, Luba Tsypkin ,Dr Tsypkin herself is fine She is nice and fast as well but I have had a horrible time with the office staff trying to schedule appointments and get billing figured out They are billing me instead of my insurance and it is just a hassle ,2,
https://www.healthgrades.com/physician/dr-luba-tsypkin-2llp5, Luba Tsypkin ,By far the best doctor I have ever been to Extremely thorough and makes every effort to make me feel at ease every time I visit with any medical issue Would highly recommend to anyone and everyone ,5,
https://www.healthgrades.com/physician/dr-luba-tsypkin-2llp5, Luba Tsypkin ,I have been a patient of Dr Tsypkins for over 20 years now and have never considered seeing any other Dr She has been nothing short of PERFECT She is thorough cares deeply about her patients health  and goes out of her way to make sure she provides the best possible care and or referrals to your specific medical needs Her Staff members Erica & Jann are GREAT as well Together they make the best team of medical staff members I have ever had the pleasure keeping my appointments with ,5,
https://www.healthgrades.com/physician/dr-robert-shiner-y488l, Robert Shiner ,Dr Shiner is the best physician I've had the pleasure of having treat me and my family He is kind patient thorough knowledgeable open minded determined dedicated and trustworthy I know that my care is in excellent hands and I have complete faith in Dr Shiner AAA+ ,5,
https://www.healthgrades.com/physician/dr-robert-shiner-y488l, Robert Shiner ,Very poor experience with Dr Shiner He did not listen to my concerns and acted totally indifferent and very unprofessional ,1,
https://www.healthgrades.com/physician/dr-robert-shiner-y488l, Robert Shiner ,Worst Dr to ever see Barely actually accesses the situation Half way finishes his job and then doesn't even call back when he screws up I wouldn't see him again even if he was the only doctor on my premium Love the medical center he just happens to be the worst thing about that With being the head doctor makes my decision to leave that much easier Will never go with any doctor that's apart of his team ever again,1,
https://www.healthgrades.com/physician/dr-neeraj-mahajan-ghx8m, Neeraj Mahajan ,Answered questions expressed concern and patient,5,
https://www.healthgrades.com/physician/dr-neeraj-mahajan-ghx8m, Neeraj Mahajan ,Horrible Do not go to this Dr He doesn't listen and doesn't seem to care Zero stars is more accurate ,1,
https://www.healthgrades.com/physician/dr-neeraj-mahajan-ghx8m, Neeraj Mahajan ,If this is the Dr Neeraj Mahajan who also practices at Ridge Manor Medical Clinic then I am seriously disappointed And either he or his staff is incompetent I have to call back after every visit to make sure my meds order is sent in and twice the order has been wrong The first time I called the clinic to find out why and was told someone would call me back When I went in three months later he said the pharmacy must have mixed up the order But the order that he then sent in was also wrong,1,
https://www.healthgrades.com/physician/dr-neeraj-mahajan-ghx8m, Neeraj Mahajan ,Doesn't listen to you and has a very large ego He has a definite 'god complex ,1,
https://www.healthgrades.com/physician/dr-piamarie-ballarin-feldman-xkn3x, Piamarie Ballarin-Feldman ,My experience with Dr Ballarin is wonderful She is the best doctor I have ever had and will not be able to replace her She is so smart and caring and she is the BEST We will miss her taking care of us She helped us with all kinds of issues with family members and saved my Daughter's life she would never give up on any patient if she wasn't able to find the problem she never gave up until a diagnosis was found We are going to miss you Dr Ballarin we own you so much Be well ,5,
https://www.healthgrades.com/physician/dr-piamarie-ballarin-feldman-xkn3x, Piamarie Ballarin-Feldman ,I called the office trying to find another GP  mine has horrible hours  and the office was extremely rude Indeed they said no new patients and hung the phone up It is no wonder drs and their offices have bad reputations It does not take much to be polite  I was polite on the phone  or caring If a teacher treated families like this they would be fired ,1,
https://www.healthgrades.com/physician/dr-pardeep-aujla-gvqbc, Pardeep Aujla ,I am very happy being a patient of Dr Aujla She is not only very intelligent but friendly and down to earth as well ,5,
https://www.healthgrades.com/physician/dr-pardeep-aujla-gvqbc, Pardeep Aujla ,Finally a doctor who listens with care and concern So glad I found her ,5,
https://www.healthgrades.com/physician/dr-pardeep-aujla-gvqbc, Pardeep Aujla ,Dr Aujla is the most compassionate and caring doctor that I ever had She listened to all my health concerns and had great medical advice I am so happy that I found her ,5,
